datetime,temp,precip,snow,windspeed,conditions
2022-09-18T09:00:00,20.8,0,0,15,Clear
2022-09-18T10:00:00,21.8,0,0,6,Partially cloudy
2022-09-18T11:00:00,23.1,0,0,11,Clear
2022-09-18T12:00:00,25.2,0,0,12.1,Clear
2022-09-18T13:00:00,26.3,0,0,14.6,Clear
2022-09-18T14:00:00,27.4,0,0,14.1,Clear
2022-09-18T15:00:00,28,0,0,18.4,Partially cloudy
2022-09-18T16:00:00,28.1,0,0,12.8,Partially cloudy
2022-09-18T17:00:00,28.5,0,0,5.5,Partially cloudy
2022-09-18T18:00:00,28.1,0,0,10.8,Clear
2022-09-18T19:00:00,27,0,0,7.9,Clear
2022-09-18T20:00:00,26.4,0,0,8.4,Clear
2022-09-18T21:00:00,25.3,0,0,11.3,Clear
2022-09-18T22:00:00,24.7,0,0,11.6,Clear
2022-09-18T23:00:00,24.7,0,0,12.6,Clear
2022-09-19T00:00:00,24.2,0,0,12,Clear
2022-09-19T01:00:00,24,0,0,16.3,Clear
2022-09-19T02:00:00,23.5,0,0,15.5,Clear
2022-09-19T03:00:00,22.5,0,0,13.9,Clear
2022-09-19T04:00:00,22.5,0,0,6.9,Clear
2022-09-19T05:00:00,22,0,0,2,Partially cloudy
2022-09-19T06:00:00,22,0,0,7.6,Overcast
2022-09-19T07:00:00,22.4,0,0,5.4,Overcast
2022-09-19T08:00:00,22.5,0,0,0,Overcast
2022-09-19T09:00:00,23.1,0,0,6.9,Overcast
2022-09-19T10:00:00,24.2,0,0,8,Clear
2022-09-19T11:00:00,26.6,0,0,6.5,Clear
2022-09-19T12:00:00,28.5,0,0,4.4,Clear
2022-09-19T13:00:00,29,0,0,10.4,Partially cloudy
2022-09-19T14:00:00,29.2,0,0,3.9,Partially cloudy
2022-09-19T15:00:00,28,0,0,11.8,Overcast
2022-09-19T16:00:00,28.8,0,0,22.3,Overcast
2022-09-19T17:00:00,28.3,0,0,25.9,Overcast
2022-09-19T18:00:00,21.1,2.852,0,27.7,"Rain, Overcast"
2022-09-19T19:00:00,21.4,0.266,0,12.1,"Rain, Partially cloudy"
2022-09-19T20:00:00,21.7,0,0,3.9,Partially cloudy
2022-09-19T21:00:00,21.2,0,0,9.9,Overcast
2022-09-19T22:00:00,21.2,0,0,8.9,Partially cloudy
2022-09-19T23:00:00,21.2,0,0,4.9,Partially cloudy
2022-09-20T00:00:00,21.6,0,0,10.3,Partially cloudy
2022-09-20T01:00:00,21.6,0,0,11,Clear
2022-09-20T02:00:00,21.2,0,0,9.9,Clear
2022-09-20T03:00:00,21.1,0,0,3.9,Clear
2022-09-20T04:00:00,21.4,0,0,4.4,Partially cloudy
2022-09-20T05:00:00,20.9,0,0,3.9,Clear
2022-09-20T06:00:00,20.3,0,0,3,Clear
2022-09-20T07:00:00,19.8,0,0,3.5,Clear
2022-09-20T08:00:00,20.5,0,0,7.4,Clear
2022-09-20T09:00:00,21.4,0,0,12.6,Clear
2022-09-20T10:00:00,21.8,0,0,11.5,Partially cloudy
2022-09-20T11:00:00,22.5,0,0,15,Clear
2022-09-20T12:00:00,23.9,0,0,12.3,Clear
2022-09-20T13:00:00,24.5,0,0,9.9,Partially cloudy
2022-09-20T14:00:00,24.7,0,0,14.1,Partially cloudy
2022-09-20T15:00:00,25.5,0,0,16.3,Partially cloudy
2022-09-20T16:00:00,25,0,0,14.4,Partially cloudy
2022-09-20T17:00:00,25.2,0,0,9.9,Partially cloudy
2022-09-20T18:00:00,24.5,0,0,16.3,Partially cloudy
2022-09-20T19:00:00,24,0,0,18.7,Overcast
2022-09-20T20:00:00,23,0,0,11.5,Partially cloudy
2022-09-20T21:00:00,23,0,0,10.4,Clear
2022-09-20T22:00:00,22,0,0,8.4,Clear
2022-09-20T23:00:00,21.3,0,0,10.8,Clear
2022-09-21T00:00:00,20.3,0,0,4.4,Clear
2022-09-21T01:00:00,20.3,0,0,3.9,Clear
2022-09-21T02:00:00,19.5,0,0,3.9,Clear
2022-09-21T03:00:00,19,0,0,7.9,Clear
2022-09-21T04:00:00,18.5,0,0,2,Clear
2022-09-21T05:00:00,17.6,0,0,3.9,Clear
2022-09-21T06:00:00,18.1,0,0,6,Clear
2022-09-21T07:00:00,17.5,0,0,9.5,Clear
2022-09-21T08:00:00,18.1,0,0,1.4,Clear
2022-09-21T09:00:00,19.2,0,0,5.5,Partially cloudy
2022-09-21T10:00:00,20.2,0,0,0,Clear
2022-09-21T11:00:00,21.8,0,0,4,Clear
2022-09-21T12:00:00,23,0,0,6,Clear
2022-09-21T13:00:00,24.4,0,0,7.6,Clear
2022-09-21T14:00:00,25.8,0,0,7.6,Clear
2022-09-21T15:00:00,26.7,0,0,1.4,Clear
2022-09-21T16:00:00,26.8,0,0,9.5,Clear
2022-09-21T17:00:00,25,0,0,12.8,Partially cloudy
2022-09-21T18:00:00,23.4,0,0,11.5,Partially cloudy
2022-09-21T19:00:00,22.9,0,0,9.9,Partially cloudy
2022-09-21T20:00:00,22.4,0,0,8.4,Partially cloudy
2022-09-21T21:00:00,22.4,0,0,10.4,Partially cloudy
2022-09-21T22:00:00,22.4,0,0,7.4,Partially cloudy
2022-09-21T23:00:00,23,0,0,7.4,Clear
2022-09-22T00:00:00,22.5,0,0,11.2,Partially cloudy
2022-09-22T01:00:00,22.4,0,0,14.8,Partially cloudy
2022-09-22T02:00:00,21.8,0,0,10,Clear
2022-09-22T03:00:00,21.7,0,0,9,Clear
2022-09-22T04:00:00,22.1,0,0,9.8,Partially cloudy
2022-09-22T05:00:00,22.2,0,0,14.4,Partially cloudy
2022-09-22T06:00:00,22.2,0,0,13.7,Partially cloudy
2022-09-22T07:00:00,22.4,0,0,11.6,Partially cloudy
2022-09-22T08:00:00,21.1,1.319,0,7.8,"Rain, Overcast"
2022-09-22T09:00:00,20.9,0.08,0,11.6,"Rain, Partially cloudy"
2022-09-22T10:00:00,22.1,0,0,14.8,Partially cloudy
2022-09-22T11:00:00,23.6,0,0,10.8,Partially cloudy
2022-09-22T12:00:00,22,4.816,0,7.4,"Rain, Overcast"
2022-09-22T13:00:00,19.2,3.306,0,23.5,"Rain, Overcast"
2022-09-22T14:00:00,17.1,0,0,10.4,Overcast
2022-09-22T15:00:00,16.4,0.447,0,11.5,"Rain, Overcast"
2022-09-22T16:00:00,18.4,0,0,10.4,Clear
2022-09-22T17:00:00,20.2,0,0,12.6,Clear
2022-09-22T18:00:00,20.9,0,0,20.7,Partially cloudy
2022-09-22T19:00:00,20.3,0,0,21.2,Partially cloudy
2022-09-22T20:00:00,18.6,0,0,29.7,Partially cloudy
2022-09-22T21:00:00,17,0,0,17.7,Partially cloudy
2022-09-22T22:00:00,16.3,0,0,17.1,Clear
2022-09-22T23:00:00,15.3,0,0,14.8,Clear
2022-09-23T00:00:00,14.7,0,0,19.5,Clear
2022-09-23T01:00:00,14,0,0,20.9,Clear
2022-09-23T02:00:00,13.5,0,0,15.1,Clear
2022-09-23T03:00:00,13.5,0,0,17.4,Clear
2022-09-23T04:00:00,13.1,0,0,31.7,Clear
2022-09-23T05:00:00,12.5,0,0,19.5,Clear
2022-09-23T06:00:00,11.8,0,0,29.5,Clear
2022-09-23T07:00:00,11.3,0,0,13,Clear
2022-09-23T08:00:00,10.9,0,0,18.7,Clear
2022-09-23T09:00:00,11.4,0,0,35.3,Clear
2022-09-23T10:00:00,12.1,0,0,22.4,Clear
2022-09-23T11:00:00,13.6,0,0,18.1,Clear
2022-09-23T12:00:00,14.5,0,0,24.8,Clear
2022-09-23T13:00:00,16.1,0,0,33.5,Clear
2022-09-23T14:00:00,16.4,0,0,25.3,Clear
2022-09-23T15:00:00,16.8,0,0,18.6,Clear
2022-09-23T16:00:00,17,0,0,23.4,Clear
2022-09-23T17:00:00,16.4,0,0,19.4,Clear
2022-09-23T18:00:00,15.9,0,0,21.3,Clear
2022-09-23T19:00:00,14.7,0,0,23.4,Clear
2022-09-23T20:00:00,13.6,0,0,20.2,Clear
2022-09-23T21:00:00,12.5,0,0,23.4,Clear
2022-09-23T22:00:00,11.4,0,0,19.9,Clear
2022-09-23T23:00:00,10.9,0,0,20.6,Clear
2022-09-24T00:00:00,10.8,0,0,14.6,Clear
2022-09-24T01:00:00,10.8,0,0,15.6,Clear
2022-09-24T02:00:00,10.3,0,0,12.8,Clear
2022-09-24T03:00:00,10.2,0,0,10.8,Clear
2022-09-24T04:00:00,10.2,0,0,12.3,Clear
2022-09-24T05:00:00,9.7,0,0,10,Clear
2022-09-24T06:00:00,10.2,0,0,11.3,Clear
2022-09-24T07:00:00,10.3,0,0,10.3,Clear
2022-09-24T08:00:00,11.4,0,0,3.9,Clear
2022-09-24T09:00:00,11.8,0,0,7.4,Partially cloudy
2022-09-24T10:00:00,12.4,0,0,22.3,Partially cloudy
2022-09-24T11:00:00,14.5,0,0,11.3,Partially cloudy
2022-09-24T12:00:00,15.6,0,0,13,Partially cloudy
2022-09-24T13:00:00,17.2,0,0,8.5,Partially cloudy
2022-09-24T14:00:00,19.4,0,0,11.3,Clear
2022-09-24T15:00:00,20.2,0,0,6.5,Clear
2022-09-24T16:00:00,20.8,0,0,9.4,Clear
2022-09-24T17:00:00,20.8,0,0,3.5,Clear
2022-09-24T18:00:00,20.5,0,0,10,Clear
2022-09-24T19:00:00,19.7,0,0,10.8,Clear
2022-09-24T20:00:00,19.3,0,0,14.8,Clear
2022-09-24T21:00:00,18.6,0,0,10.3,Clear
2022-09-24T22:00:00,17.6,0,0,7.9,Clear
2022-09-24T23:00:00,17.3,0,0,7.4,Clear
2022-09-25T00:00:00,16.6,0,0,8.4,Clear
2022-09-25T01:00:00,16.6,0,0,2,Partially cloudy
2022-09-25T02:00:00,17,0,0,6.9,Partially cloudy
2022-09-25T03:00:00,16.3,0,0,6.5,Partially cloudy
2022-09-25T04:00:00,16.3,0,0,6.9,Overcast
2022-09-25T05:00:00,16.3,0,0,6,Overcast
2022-09-25T06:00:00,15.3,0,0,2.5,Overcast
2022-09-25T07:00:00,15.3,0,0,6.9,Overcast
2022-09-25T08:00:00,16.8,0,0,2.5,Partially cloudy
2022-09-25T09:00:00,17.9,0,0,3.9,Partially cloudy
2022-09-25T10:00:00,18.6,0,0,11.2,Partially cloudy
2022-09-25T11:00:00,19.5,0,0,13.3,Partially cloudy
2022-09-25T12:00:00,19.8,0,0,9.4,Clear
2022-09-25T13:00:00,20.3,0,0,14.4,Partially cloudy
2022-09-25T14:00:00,22.1,0,0,6.9,Partially cloudy
2022-09-25T15:00:00,22,0,0,8.9,Partially cloudy
2022-09-25T16:00:00,22.2,0,0,8.4,Overcast
2022-09-25T17:00:00,19.7,0,0,5.5,Partially cloudy
2022-09-25T18:00:00,20.2,0,0,22.3,Partially cloudy
2022-09-25T19:00:00,19,0,0,10.4,Partially cloudy
2022-09-25T20:00:00,18.6,0,0,10.4,Partially cloudy
2022-09-25T21:00:00,18.5,0,0,8.4,Partially cloudy
2022-09-25T22:00:00,16.4,12.014,0,11.2,"Rain, Overcast"
2022-09-25T23:00:00,16.1,13.817,0,3.5,"Rain, Overcast"
2022-09-26T00:00:00,16.1,0.134,0,11.6,"Rain, Overcast"
2022-09-26T01:00:00,16.2,0,0,16.6,Partially cloudy
2022-09-26T02:00:00,15.9,0,0,11,Clear
2022-09-26T03:00:00,15.5,0,0,10.4,Clear
2022-09-26T04:00:00,15.3,0,0,6.9,Clear
2022-09-26T05:00:00,15.2,0,0,13.8,Clear
2022-09-26T06:00:00,15.5,0,0,11.6,Clear
2022-09-26T07:00:00,14.8,0,0,12.5,Clear
2022-09-26T08:00:00,15.9,0,0,8.5,Clear
2022-09-26T09:00:00,16.6,0,0,12.1,Clear
2022-09-26T10:00:00,18.1,0,0,15.7,Clear
2022-09-26T11:00:00,19,0,0,12.3,Clear
2022-09-26T12:00:00,20.9,0,0,15.1,Clear
2022-09-26T13:00:00,22.2,0,0,14.1,Partially cloudy
2022-09-26T14:00:00,23,0,0,24.1,Partially cloudy
2022-09-26T15:00:00,23.1,0,0,11,Partially cloudy
2022-09-26T16:00:00,22.6,0,0,10.4,Partially cloudy
2022-09-26T17:00:00,22.6,0,0,25.9,Partially cloudy
2022-09-26T18:00:00,22.8,0,0,15.2,Partially cloudy
2022-09-26T19:00:00,21.2,0,0,10.8,Partially cloudy
2022-09-26T20:00:00,21.3,0,0,8.4,Clear
2022-09-26T21:00:00,21.1,0,0,27.7,Partially cloudy
2022-09-26T22:00:00,20.3,0,0,8.9,Overcast
2022-09-26T23:00:00,19.8,0,0,10.7,Overcast
2022-09-27T00:00:00,20.2,0,0,7.9,Overcast
2022-09-27T01:00:00,19.3,0,0,9.5,Overcast
2022-09-27T02:00:00,19.2,0,0,9,Overcast
2022-09-27T03:00:00,17.6,0,0,6.5,Partially cloudy
2022-09-27T04:00:00,17.1,0,0,3,Partially cloudy
2022-09-27T05:00:00,17,0,0,1.4,Partially cloudy
2022-09-27T06:00:00,16.4,0,0,9.8,Partially cloudy
2022-09-27T07:00:00,16.6,0,0,7.4,Partially cloudy
2022-09-27T08:00:00,16.1,0,0,4.9,Partially cloudy
2022-09-27T09:00:00,16.6,0,0,7.9,Partially cloudy
2022-09-27T10:00:00,17.1,0,0,12.3,Clear
2022-09-27T11:00:00,18.1,0,0,13.9,Clear
2022-09-27T12:00:00,19.5,0,0,13.1,Clear
2022-09-27T13:00:00,20.2,0,0,11,Clear
2022-09-27T14:00:00,19.5,0,0,13.7,Partially cloudy
2022-09-27T15:00:00,19.7,0,0,12,Partially cloudy
2022-09-27T16:00:00,19.7,0,0,15.7,Partially cloudy
2022-09-27T17:00:00,19.3,0,0,3.5,Partially cloudy
2022-09-27T18:00:00,19.2,0,0,14.6,Partially cloudy
2022-09-27T19:00:00,18.6,0,0,10,Clear
2022-09-27T20:00:00,18.1,0,0,10.3,Clear
2022-09-27T21:00:00,17.1,0,0,7.4,Clear
2022-09-27T22:00:00,17.1,0,0,7.9,Clear
2022-09-27T23:00:00,17.1,0,0,9,Clear
2022-09-28T00:00:00,16.1,0,0,14.4,Clear
2022-09-28T01:00:00,15.5,0,0,3.9,Clear
2022-09-28T02:00:00,14.8,0,0,8.4,Clear
2022-09-28T03:00:00,14.2,0,0,7.9,Clear
2022-09-28T04:00:00,13.6,0,0,11.5,Clear
2022-09-28T05:00:00,13.1,0,0,11.8,Clear
2022-09-28T06:00:00,12.5,0,0,7.4,Clear
2022-09-28T07:00:00,12.4,0,0,9,Clear
2022-09-28T08:00:00,12.5,0,0,9.5,Clear
2022-09-28T09:00:00,13.1,0,0,8.4,Clear
2022-09-28T10:00:00,14.5,0,0,13.4,Clear
2022-09-28T11:00:00,16.3,0,0,9.5,Clear
2022-09-28T12:00:00,18.4,0,0,7.9,Clear
2022-09-28T13:00:00,19.8,0,0,12.3,Partially cloudy
2022-09-28T14:00:00,19.5,0,0,13.1,Partially cloudy
2022-09-28T15:00:00,19.7,0,0,22.3,Partially cloudy
2022-09-28T16:00:00,20.6,0,0,11.5,Partially cloudy
2022-09-28T17:00:00,19.8,0,0,2.5,Partially cloudy
2022-09-28T18:00:00,19.8,0,0,3.5,Partially cloudy
2022-09-28T19:00:00,19.3,0,0,3.5,Partially cloudy
2022-09-28T20:00:00,19.7,0,0,9.5,Overcast
2022-09-28T21:00:00,19,0,0,8.4,Partially cloudy
2022-09-28T22:00:00,18.5,0,0,9.5,Overcast
2022-09-28T23:00:00,17.4,0,0,7.4,Partially cloudy
2022-09-29T00:00:00,16.8,0,0,4.9,Clear
2022-09-29T01:00:00,15.8,0,0,15,Clear
2022-09-29T02:00:00,15.2,0,0,10.4,Clear
2022-09-29T03:00:00,14.4,0,0,14.6,Clear
2022-09-29T04:00:00,13.9,0,0,10.4,Clear
2022-09-29T05:00:00,13.1,0,0,2.5,Clear
2022-09-29T06:00:00,12.5,0,0,7.4,Clear
2022-09-29T07:00:00,12.5,0,0,3.5,Clear
2022-09-29T08:00:00,13,0,0,3.5,Clear
2022-09-29T09:00:00,13.6,0,0,27.7,Clear
2022-09-29T10:00:00,14.7,0,0,21.5,Clear
2022-09-29T11:00:00,15.9,0,0,17,Partially cloudy
2022-09-29T12:00:00,16.8,0,0,16.6,Clear
2022-09-29T13:00:00,17.9,0,0,15.5,Partially cloudy
2022-09-29T14:00:00,18.7,0,0,8.9,Clear
2022-09-29T15:00:00,18.7,0,0,15,Partially cloudy
2022-09-29T16:00:00,18.9,0,0,14.4,Partially cloudy
2022-09-29T17:00:00,18,0,0,15,Partially cloudy
2022-09-29T18:00:00,17.4,0,0,15.5,Partially cloudy
2022-09-29T19:00:00,16.8,0,0,10.8,Partially cloudy
2022-09-29T20:00:00,16.3,0,0,14.4,Partially cloudy
2022-09-29T21:00:00,15.8,0,0,10.8,Partially cloudy
2022-09-29T22:00:00,15.2,0,0,10.4,Partially cloudy
2022-09-29T23:00:00,14.7,0,0,8.4,Partially cloudy
2022-09-30T00:00:00,14.5,0,0,10.8,Partially cloudy
2022-09-30T01:00:00,14,0,0,11,Partially cloudy
2022-09-30T02:00:00,13.5,0,0,10.8,Partially cloudy
2022-09-30T03:00:00,13,0,0,11.5,Partially cloudy
2022-09-30T04:00:00,12.9,0,0,17.6,Partially cloudy
2022-09-30T05:00:00,12.2,0,0,13.7,Partially cloudy
2022-09-30T06:00:00,12.2,0,0,13.4,Partially cloudy
2022-09-30T07:00:00,11.7,0,0,12.1,Partially cloudy
2022-09-30T08:00:00,11.7,0,0,15,Overcast
2022-09-30T09:00:00,11.7,0,0,11.3,Partially cloudy
2022-09-30T10:00:00,12.2,0,0,10,Partially cloudy
2022-09-30T11:00:00,13.7,0,0,9.5,Partially cloudy
2022-09-30T12:00:00,15.5,0,0,12.5,Partially cloudy
2022-09-30T13:00:00,16,0,0,12.8,Partially cloudy
2022-09-30T14:00:00,16,0,0,15.5,Partially cloudy
2022-09-30T15:00:00,16.3,0,0,19.4,Partially cloudy
2022-09-30T16:00:00,16.3,0,0,15,Partially cloudy
2022-09-30T17:00:00,16.4,0,0,18.1,Partially cloudy
2022-09-30T18:00:00,16.3,0,0,15.9,Partially cloudy
2022-09-30T19:00:00,15.9,0,0,11,Partially cloudy
2022-09-30T20:00:00,16.1,0,0,16.3,Partially cloudy
2022-09-30T21:00:00,16.1,0,0,15,Partially cloudy
2022-09-30T22:00:00,15.8,0,0,10,Partially cloudy
2022-09-30T23:00:00,15.6,0,0,16.4,Partially cloudy
2022-10-01T00:00:00,15.2,0,0,12.3,Partially cloudy
2022-10-01T01:00:00,14.8,0,0,11.4,Overcast
2022-10-01T02:00:00,14.2,0.19,0,8.5,"Rain, Overcast"
2022-10-01T03:00:00,13.6,0.19,0,20.4,"Rain, Overcast"
2022-10-01T04:00:00,14,0,0,16.8,Overcast
2022-10-01T05:00:00,12.6,0.888,0,17.3,"Rain, Overcast"
2022-10-01T06:00:00,12.1,0.603,0,20.4,"Rain, Overcast"
2022-10-01T07:00:00,11.8,4.769,0,20.9,"Rain, Overcast"
2022-10-01T08:00:00,10.9,1.745,0,20.9,"Rain, Overcast"
2022-10-01T09:00:00,11.9,0.285,0,24.3,"Rain, Overcast"
2022-10-01T10:00:00,12.6,0.08,0,26.4,"Rain, Overcast"
2022-10-01T11:00:00,12.4,0.129,0,13.7,"Rain, Overcast"
2022-10-01T12:00:00,13,3.367,0,19.2,"Rain, Overcast"
2022-10-01T13:00:00,14.2,0.27,0,22,"Rain, Overcast"
2022-10-01T14:00:00,15,0,0,19.5,Overcast
2022-10-01T15:00:00,15.8,0,0,22,Overcast
2022-10-01T16:00:00,16.3,0,0,28.4,Overcast
2022-10-01T17:00:00,16.3,0,0,23.4,Overcast
2022-10-01T18:00:00,15.6,0.034,0,18.7,"Rain, Overcast"
2022-10-01T19:00:00,15.2,0.301,0,18.6,"Rain, Overcast"
2022-10-01T20:00:00,15.2,0.08,0,17.7,"Rain, Overcast"
2022-10-01T21:00:00,15.2,0,0,14.4,Overcast
2022-10-01T22:00:00,15.3,0,0,23.7,Overcast
2022-10-01T23:00:00,15.3,0,0,15,Overcast
2022-10-02T00:00:00,15.6,0,0,17,Overcast
2022-10-02T01:00:00,15.8,0,0,16.8,Overcast
2022-10-02T02:00:00,15.9,0,0,18.6,Overcast
2022-10-02T03:00:00,15.9,0,0,25.4,Overcast
2022-10-02T04:00:00,15.9,0,0,25.9,Overcast
2022-10-02T05:00:00,15.9,0,0,24.6,Overcast
2022-10-02T06:00:00,15.3,0,0,29.6,Overcast
2022-10-02T07:00:00,15.9,0,0,27.5,Overcast
2022-10-02T08:00:00,15.8,0,0,26.4,Overcast
2022-10-02T09:00:00,15.2,0,0,27,Overcast
2022-10-02T10:00:00,14.5,0,0,24.3,Overcast
2022-10-02T11:00:00,15,0,0,25,Overcast
2022-10-02T12:00:00,15,0,0,22,Overcast
2022-10-02T13:00:00,13.9,0.08,0,15.9,"Rain, Overcast"
2022-10-02T14:00:00,14.2,0.103,0,25.6,"Rain, Overcast"
2022-10-02T15:00:00,13.7,0.034,0,24.9,"Rain, Overcast"
2022-10-02T16:00:00,12.2,0.214,0,22.4,"Rain, Overcast"
2022-10-02T17:00:00,13.4,0,0,27.9,Overcast
2022-10-02T18:00:00,13.4,0,0,26.1,Overcast
2022-10-02T19:00:00,12.9,0,0,25.8,Overcast
2022-10-02T20:00:00,12.9,0,0,19.3,Overcast
2022-10-02T21:00:00,11.4,0,0,19.5,Overcast
2022-10-02T22:00:00,11.7,0,0,26.9,Overcast
2022-10-02T23:00:00,11.4,0,0,29.6,Overcast
2022-10-03T00:00:00,11.4,0,0,22.4,Overcast
2022-10-03T01:00:00,10.5,0,0,19.8,Overcast
2022-10-03T02:00:00,11.3,0,0,24.2,Overcast
2022-10-03T03:00:00,11.3,0,0,20,Overcast
2022-10-03T04:00:00,9.7,0.259,0,17.4,"Rain, Overcast"
2022-10-03T05:00:00,9.8,0,0,24.9,Overcast
2022-10-03T06:00:00,10.8,0,0,24,Overcast
2022-10-03T07:00:00,10.7,0,0,19.8,Overcast
2022-10-03T08:00:00,10.8,0,0,32.2,Partially cloudy
2022-10-03T09:00:00,10.8,0,0,26.6,Overcast
2022-10-03T10:00:00,10.8,0,0,21.9,Overcast
2022-10-03T11:00:00,11.3,0,0,26.7,Overcast
2022-10-03T12:00:00,11.3,0,0,23.4,Overcast
2022-10-03T13:00:00,10.3,0.19,0,20.9,"Rain, Overcast"
2022-10-03T14:00:00,10.9,0,0,24,Overcast
2022-10-03T15:00:00,10.8,0,0,18.2,Overcast
2022-10-03T16:00:00,10,0.759,0,20.6,"Rain, Overcast"
2022-10-03T17:00:00,10.3,0.569,0,18.7,"Rain, Overcast"
2022-10-03T18:00:00,10,1.823,0,22,"Rain, Overcast"
2022-10-03T19:00:00,9.8,2.759,0,13.3,"Rain, Overcast"
2022-10-03T20:00:00,9.5,1,0,15.9,"Rain, Overcast"
2022-10-03T21:00:00,9.2,1.366,0,12.8,"Rain, Overcast"
2022-10-03T22:00:00,9.2,0.5,0,16.1,"Rain, Overcast"
2022-10-03T23:00:00,9.2,1.302,0,17.4,"Rain, Overcast"
2022-10-04T00:00:00,9.2,0.569,0,15.9,"Rain, Overcast"
2022-10-04T01:00:00,8.6,0.323,0,13.8,"Rain, Overcast"
2022-10-04T02:00:00,8.5,2.026,0,15.2,"Rain, Overcast"
2022-10-04T03:00:00,8.3,9.552,0,14.4,"Rain, Overcast"
2022-10-04T04:00:00,8.2,14.925,0,13.4,"Rain, Overcast"
2022-10-04T05:00:00,7.9,3.49,0,13.7,"Rain, Overcast"
2022-10-04T06:00:00,7.9,4.158,0,20.4,"Rain, Overcast"
2022-10-04T07:00:00,8.3,2.783,0,16.3,"Rain, Overcast"
2022-10-04T08:00:00,8.5,0.259,0,16.1,"Rain, Overcast"
2022-10-04T09:00:00,9,1.259,0,15,"Rain, Overcast"
2022-10-04T10:00:00,10,1.259,0,21.1,"Rain, Overcast"
2022-10-04T11:00:00,10.8,0.259,0,18,"Rain, Overcast"
2022-10-04T12:00:00,11.2,0,0,24.2,Overcast
2022-10-04T13:00:00,11.3,1.302,0,19.5,"Rain, Overcast"
2022-10-04T14:00:00,11.8,0.69,0,21.9,"Rain, Overcast"
2022-10-04T15:00:00,12,0.259,0,20.9,"Rain, Overcast"
2022-10-04T16:00:00,12.4,0,0,22.4,Overcast
2022-10-04T17:00:00,12.4,0.19,0,22.4,"Rain, Overcast"
2022-10-04T18:00:00,12.4,0,0,23.3,Overcast
2022-10-04T19:00:00,13,0,0,23.4,Overcast
2022-10-04T20:00:00,13.1,0,0,16.9,Overcast
2022-10-04T21:00:00,12.5,0,0,13.8,Overcast
2022-10-04T22:00:00,13.3,0,0,19.5,Overcast
2022-10-04T23:00:00,12.8,0.435,0,14.1,"Rain, Overcast"
2022-10-05T00:00:00,13.1,0.19,0,17.6,"Rain, Overcast"
2022-10-05T01:00:00,12.4,3.516,0,15,"Rain, Overcast"
2022-10-05T02:00:00,13,0.3,0,12.6,"Rain, Overcast"
2022-10-05T03:00:00,13,0,0,11,Overcast
2022-10-05T04:00:00,13.5,0,0,11,Overcast
2022-10-05T05:00:00,13.4,0.151,0,15.1,"Rain, Overcast"
2022-10-05T06:00:00,13,4.44,0,14.1,"Rain, Overcast"
2022-10-05T07:00:00,12.9,0.289,0,11.8,"Rain, Overcast"
2022-10-05T08:00:00,13.4,0,0,7.9,Overcast
2022-10-05T09:00:00,12.9,0.836,0,13.9,"Rain, Overcast"
2022-10-05T10:00:00,12.9,0.611,0,15.2,"Rain, Overcast"
2022-10-05T11:00:00,13.4,0.22,0,8.6,"Rain, Overcast"
2022-10-05T12:00:00,14,0,0,11.3,Overcast
2022-10-05T13:00:00,14.4,0,0,11,Overcast
2022-10-05T14:00:00,14.8,0,0,13.7,Overcast
2022-10-05T15:00:00,15,0,0,15,Overcast
2022-10-05T16:00:00,14.4,0,0,11.8,Overcast
2022-10-05T17:00:00,14,0,0,4.4,Overcast
2022-10-05T18:00:00,14.4,0.366,0,11.8,"Rain, Overcast"
2022-10-05T19:00:00,14.5,1.319,0,7.9,"Rain, Overcast"
2022-10-05T20:00:00,14,0,0,8.9,Partially cloudy
2022-10-05T21:00:00,14.2,0,0,8.9,Partially cloudy
2022-10-05T22:00:00,13.8,0,0,8.3,Partially cloudy
2022-10-05T23:00:00,13.4,0,0,3.9,Partially cloudy
2022-10-06T00:00:00,13.8,0,0,7.4,Overcast
2022-10-06T01:00:00,14.5,0,0,9.5,Overcast
2022-10-06T02:00:00,14.2,0,0,11.3,Clear
2022-10-06T03:00:00,14,0,0,8.5,Clear
2022-10-06T04:00:00,13.6,0,0,4,Clear
2022-10-06T05:00:00,13.8,0,0,5.4,Partially cloudy
2022-10-06T06:00:00,12.4,0,0,8,Clear
2022-10-06T07:00:00,12.4,0,0,3,Clear
2022-10-06T08:00:00,13.3,0,0,6.5,Clear
2022-10-06T09:00:00,14.2,0,0,2,Clear
2022-10-06T10:00:00,16.3,0,0,6.5,Clear
2022-10-06T11:00:00,17.5,0,0,7.9,Clear
2022-10-06T12:00:00,19.2,0,0,9.4,Clear
2022-10-06T13:00:00,21.2,0,0,2,Clear
2022-10-06T14:00:00,21.7,0,0,6,Clear
2022-10-06T15:00:00,23,0,0,5.4,Clear
2022-10-06T16:00:00,23.1,0,0,6.5,Clear
2022-10-06T17:00:00,22.8,0,0,0,Clear
2022-10-06T18:00:00,21.7,0,0,0,Clear
2022-10-06T19:00:00,20.1,0,0,0,Clear
2022-10-06T20:00:00,20,0,0,5.5,Clear
2022-10-06T21:00:00,19.8,0,0,4,Clear
2022-10-06T22:00:00,18.9,0,0,0,Clear
2022-10-06T23:00:00,18.4,0,0,5.4,Partially cloudy
2022-10-07T00:00:00,18.7,0,0,6,Partially cloudy
2022-10-07T01:00:00,18,0,0,5.4,Partially cloudy
